timestamp,typeK_C,rtd1_C,rtd2_C
2026-04-12 19:31:49,72.00,26.86,48.68
2026-04-12 19:31:49,72.00,26.89,48.68
2026-04-12 19:31:50,72.00,26.86,48.68
2026-04-12 19:31:51,72.00,26.86,48.65
2026-04-12 19:31:51,72.00,26.89,48.65
2026-04-12 19:31:52,72.00,26.86,48.65
2026-04-12 19:31:52,72.00,26.89,48.65
2026-04-12 19:31:53,72.00,26.89,48.65
2026-04-12 19:31:54,72.00,26.89,48.65
2026-04-12 19:31:54,72.00,26.89,48.68
2026-04-12 19:31:55,72.00,26.86,48.68
2026-04-12 19:31:56,72.00,26.86,48.65
2026-04-12 19:31:56,72.00,26.89,48.68
2026-04-12 19:31:57,72.00,26.89,48.68
2026-04-12 19:31:58,72.00,26.86,48.68
2026-04-12 19:31:58,72.00,26.86,48.72
2026-04-12 19:31:59,72.00,26.89,48.68
2026-04-12 19:32:00,72.00,26.86,48.68
2026-04-12 19:32:00,72.00,26.89,48.68
2026-04-12 19:32:01,72.00,26.89,48.68
2026-04-12 19:32:02,72.00,26.89,48.68
2026-04-12 19:32:02,72.00,26.86,48.68
2026-04-12 19:32:03,72.00,26.89,48.72
2026-04-12 19:32:04,72.00,26.89,48.68
2026-04-12 19:32:04,72.00,26.86,48.68
2026-04-12 19:32:05,72.00,26.89,48.72
2026-04-12 19:32:06,72.00,26.86,48.68
2026-04-12 19:32:06,72.00,26.89,48.68
2026-04-12 19:32:07,72.00,26.86,48.68
2026-04-12 19:32:08,72.00,26.89,48.72
2026-04-12 19:32:08,72.00,26.89,48.72
2026-04-12 19:32:09,72.00,26.86,48.72
2026-04-12 19:32:10,72.00,26.89,48.72
2026-04-12 19:32:10,72.00,26.89,48.68
2026-04-12 19:32:11,72.00,26.89,48.68
2026-04-12 19:32:11,72.00,26.89,48.72
2026-04-12 19:32:12,72.00,26.86,48.72
2026-04-12 19:32:13,72.00,26.89,48.72
2026-04-12 19:32:13,72.00,26.86,48.72
2026-04-12 19:32:14,72.00,26.86,48.72
2026-04-12 19:32:15,72.00,26.89,48.72
2026-04-12 19:32:15,72.00,26.86,48.75
2026-04-12 19:32:16,72.00,26.89,48.72
2026-04-12 19:32:17,72.00,26.86,48.72
2026-04-12 19:32:17,72.00,26.86,48.72
2026-04-12 19:32:18,72.00,26.89,48.75
2026-04-12 19:32:19,72.00,26.86,48.72
2026-04-12 19:32:19,72.00,26.86,48.72
2026-04-12 19:32:20,72.00,26.86,48.72
2026-04-12 19:32:21,72.00,26.89,48.68
2026-04-12 19:32:21,72.00,26.86,48.75
2026-04-12 19:32:22,72.00,26.89,48.72
2026-04-12 19:32:23,72.00,26.89,48.72
2026-04-12 19:32:23,72.00,26.89,48.75
2026-04-12 19:32:24,72.00,26.86,48.75
2026-04-12 19:32:25,72.00,26.86,48.75
2026-04-12 19:32:25,72.00,26.89,48.75
2026-04-12 19:32:26,72.00,26.89,48.75
2026-04-12 19:32:27,72.00,26.89,48.78
2026-04-12 19:32:27,72.00,26.89,48.72
2026-04-12 19:32:28,72.00,26.89,48.75
2026-04-12 19:32:29,72.00,26.89,48.78
2026-04-12 19:32:29,72.00,26.89,48.75
2026-04-12 19:32:30,72.00,26.89,48.75
2026-04-12 19:32:31,72.00,26.89,48.75
2026-04-12 19:32:31,71.75,26.89,48.75
2026-04-12 19:32:32,71.75,26.89,48.75
2026-04-12 19:32:33,71.75,26.89,48.75
2026-04-12 19:32:33,72.00,26.89,48.78
2026-04-12 19:32:34,71.75,26.89,48.75
2026-04-12 19:32:34,71.75,26.86,48.72
2026-04-12 19:32:35,71.75,26.86,48.78
2026-04-12 19:32:36,72.00,26.89,48.75
2026-04-12 19:32:36,72.00,26.86,48.75
2026-04-12 19:32:37,72.00,26.89,48.75
2026-04-12 19:32:38,72.00,26.89,48.75
2026-04-12 19:32:38,72.00,26.89,48.75
2026-04-12 19:32:39,72.00,26.89,48.75
2026-04-12 19:32:40,72.00,26.86,48.75
2026-04-12 19:32:40,71.75,26.89,48.75
2026-04-12 19:32:41,72.00,26.89,48.75
2026-04-12 19:32:42,71.75,26.89,48.78
2026-04-12 19:32:42,71.75,26.86,48.75
2026-04-12 19:32:43,72.00,26.86,48.75
2026-04-12 19:32:44,72.00,26.89,48.75
2026-04-12 19:32:44,72.00,26.86,48.75
2026-04-12 19:32:45,72.00,26.89,48.78
2026-04-12 19:32:46,72.00,26.86,48.75
2026-04-12 19:32:46,71.75,26.89,48.78
2026-04-12 19:32:47,71.75,26.86,48.75
2026-04-12 19:32:48,71.75,26.86,48.75
